key,role,category,abilities,wins,matches
235,5,skillLevel6,Q,31,61
235,5,skillLevel6,W,4,14
235,5,skillLevel6,E,11,22
235,5,skillLevel6,R,6477,14457
235,5,skill6,QWEQQR,4102,9231
235,5,skill6,QWQEQR,1383,3010
235,5,skill6,WQEQQR,252,520
235,5,skill6,QEWQQR,179,405
235,5,skill6,QWQWQR,169,369
235,5,skill10,QWEQQRQWQW,3568,7821
235,5,skill10,QWQEQRQWQW,1232,2638
235,5,skill10,WQEQQRQWQW,210,431
235,5,skill10,QWEQQRQWQE,146,353
235,5,skill15,QWEQQRQWQWRWWEE,2168,3870
235,5,skill15,QWQEQRQWQWRWWEE,751,1300
235,3,skillOrder,QWE,31765,67423
235,3,skillOrder,QEW,2315,5111
235,3,skillOrder,WQE,219,535
235,3,skillOrder,WEQ,7,31
235,3,skillOrder,EQW,9,19
235,3,skillOrder,EWQ,4,10
235,3,skillLevel1,Q,32702,72390
235,3,skillLevel1,W,2549,5633
235,3,skillLevel1,E,43,94
235,3,skillLevel1,R,0,0
235,3,skillLevel2,Q,2577,5690
235,3,skillLevel2,W,31989,70659
235,3,skillLevel2,E,728,1768
235,3,skillLevel2,R,0,0
235,3,skillLevel3,Q,8168,17500
235,3,skillLevel3,W,880,2105
235,3,skillLevel3,E,26246,58512
235,3,skillLevel3,R,0,0
235,3,skillLevel4,Q,26641,59374
235,3,skillLevel4,W,988,2328
235,3,skillLevel4,E,7662,16407
235,3,skillLevel4,R,3,8
235,3,skillLevel5,Q,34315,75768
235,3,skillLevel5,W,595,1453
235,3,skillLevel5,E,334,793
235,3,skillLevel5,R,50,103
235,3,skillLevel6,Q,52,116
235,3,skillLevel6,W,40,78
235,3,skillLevel6,E,42,123
235,3,skillLevel6,R,35160,77800
235,3,skill6,QWEQQR,23647,52507
235,3,skill6,QWQEQR,6862,14628
235,3,skill6,WQEQQR,1685,3703
235,3,skill6,QEWQQR,637,1534
235,3,skill6,WQQEQR,499,1061
235,3,skill6,QWQWQR,382,856
235,3,skill6,QWEQWR,299,739
235,3,skill6,QWQWER,176,377
235,3,skill6,QWEWQR,112,303
235,3,skill10,QWEQQRQWQW,20256,43162
235,3,skill10,QWQEQRQWQW,6019,12367
235,3,skill10,WQEQQRQWQW,1397,2894
235,3,skill10,QWEQQRQWQE,715,1592
235,3,skill10,QWEQQRQEQW,665,1461
235,3,skill10,QWEQQRQEQE,660,1400
235,3,skill10,QEWQQRQWQW,393,891
235,3,skill10,WQQEQRQWQW,428,878
235,3,skill10,QWQEQRQWQE,176,383
235,3,skill10,QWQEQRQEQW,167,353
235,3,skill10,QWEQQRWQQW,156,338
235,3,skill10,QWEQQRQWWQ,138,330
235,3,skill10,QWQEQRQEQE,157,319
235,3,skill10,QWQWERQQQW,149,306
235,3,skill15,QWEQQRQWQWRWWEE,10425,17787
235,3,skill15,QWQEQRQWQWRWWEE,3051,5059
235,3,skill15,WQEQQRQWQWRWWEE,720,1201
235,3,skill15,QWEQQRQWQWREWWE,251,409
235,3,skill15,QWEQQRQWQWRWEWE,228,407
235,3,skill15,QWEQQRQEQEREEWW,229,397
235,3,skill15,QWEQQRQEQWRWWWE,226,369
235,3,skill15,WQQEQRQWQWRWWEE,219,357
235,3,skill15,QWEQQRQWQERWWWE,190,333
235,3,skill15,QEWQQRQWQWRWWEE,182,311
235,2,skillOrder,QWE,683768,1344504
235,2,skillOrder,QEW,48754,99766
235,2,skillOrder,WQE,4102,8953
235,2,skillOrder,EQW,387,902
235,2,skillOrder,WEQ,328,732
235,2,skillOrder,EWQ,138,332
235,2,skillLevel1,Q,698553,1422255
235,2,skillLevel1,W,72574,149601
235,2,skillLevel1,E,844,1850
235,2,skillLevel1,R,0,1
235,2,skillLevel2,Q,73020,150498
235,2,skillLevel2,W,689377,1401914
235,2,skillLevel2,E,9574,21294
235,2,skillLevel2,R,0,1
235,2,skillLevel3,Q,156291,308038
235,2,skillLevel3,W,12026,26361
235,2,skillLevel3,E,603653,1239307
235,2,skillLevel3,R,1,1
235,2,skillLevel4,Q,605119,1242371
235,2,skillLevel4,W,14469,31140
235,2,skillLevel4,E,152368,300158
235,2,skillLevel4,R,15,38
235,2,skillLevel5,Q,754246,1534844
235,2,skillLevel5,W,11197,24921
235,2,skillLevel5,E,6150,13137
235,2,skillLevel5,R,378,805
235,2,skillLevel6,Q,480,1045
235,2,skillLevel6,W,464,963
235,2,skillLevel6,E,971,2186
235,2,skillLevel6,R,770056,1569513
235,2,skill6,QWEQQR,531242,1086679
235,2,skill6,QWQEQR,134995,265113
235,2,skill6,WQEQQR,53037,109370
235,2,skill6,WQQEQR,11532,22536
235,2,skill6,QEWQQR,8388,18526
235,2,skill6,QWEQWR,5336,11916
235,2,skill6,QWQWQR,3626,7512
235,2,skill6,QWEWQR,2450,5427
235,2,skill6,QWQWER,2608,5342
235,2,skill6,QWEEQR,1857,4114
235,2,skill6,WQEQWR,1797,4004
235,2,skill6,QWEQER,1586,3556
235,2,skill6,WQEWQR,1560,3448
235,2,skill6,WQEWWR,1499,3400
235,2,skill6,QWWEQR,1244,2544
235,2,skill6,QWEWWR,748,1681
235,2,skill6,QWEQQE,645,1492
235,2,skill6,EQWQQR,679,1429
235,2,skill6,QWQEWR,640,1305
235,2,skill6,WQQWQR,532,1182
235,2,skill6,QEQWQR,394,854
235,2,skill6,WQQWER,399,807
235,2,skill6,QWQEER,337,704
235,2,skill6,WQEQER,301,689
235,2,skill6,QWEQQW,291,614
235,2,skill6,WQEEQR,271,598
235,2,skill6,QWEQRQ,233,513
235,2,skill6,QWWQER,241,501
235,2,skill6,WQQEWR,241,483
235,2,skill6,WEQQQR,200,471
235,2,skill6,QWWQQR,201,460
235,2,skill6,WQWEQR,213,435
235,2,skill6,WQWEWR,164,363
235,2,skill6,QEWQWR,137,335
235,2,skill6,QWQEQE,130,274
235,2,skill10,QWEQQRQWQW,447756,883474
235,2,skill10,QWQEQRQWQW,116726,221113
235,2,skill10,WQEQQRQWQW,42657,84368
235,2,skill10,QWEQQRQWQE,15367,30851
235,2,skill10,QWEQQRQEQE,14234,28602
235,2,skill10,QWEQQRQEQW,13355,27409
235,2,skill10,WQQEQRQWQW,9580,18109
235,2,skill10,QEWQQRQWQW,4983,10553
235,2,skill10,QWEQQRQWWQ,3677,7451
235,2,skill10,QWQEQRQWQE,3072,6041
235,2,skill10,QWQEQRQEQE,2998,5842
235,2,skill10,QWEQQRWQQW,2764,5742
235,2,skill10,QWQEQRQEQW,2718,5384
235,2,skill10,QWQWERQQQW,2162,4283
235,2,skill10,QWEQWRQQQW,1868,3819
235,2,skill10,QWEQQRQWQR,1956,3819
235,2,skill10,WQEQQRQWQE,1809,3805
235,2,skill10,WQEQQRQEQW,1582,3324
235,2,skill10,WQEQQRQEQE,1571,3323
235,2,skill10,QWEQQRQQWW,1628,3282
235,2,skill10,QWEQQRQWEQ,1433,3037
235,2,skill10,QEWQQRQEQE,1419,2840
235,2,skill10,QWEWQRQQQW,1301,2748
235,2,skill10,QWEEQRQQQW,1246,2617
235,2,skill10,QWQWQRQEQW,1089,2166
235,2,skill10,QWEQQREQQW,951,2003
235,2,skill10,QWWEQRQQQW,941,1844
235,2,skill10,QWEQERQQQW,859,1741
235,2,skill10,WQEWWRWQWQ,779,1664
235,2,skill10,QWQWQRQWQW,792,1600
235,2,skill10,QWQWQREQQW,798,1572
235,2,skill10,QWQEQRQWWQ,656,1368
235,2,skill10,WQEQQRQWWQ,647,1275
235,2,skill10,QEWQQRQWQE,557,1201
235,2,skill10,QEWQQRQEQW,524,1144
235,2,skill10,WQEQQRWQQW,532,1117
235,2,skill10,QWEQQERQQW,506,1102
235,2,skill10,EQWQQRQWQW,522,1069
235,2,skill10,QWQEQRWQQW,512,1051
235,2,skill10,QWQEQRQWQR,521,980
235,2,skill10,WQEWQRQQQW,437,944
235,2,skill10,WQEQWRQQQW,424,914
235,2,skill10,QWEQQRQEEQ,439,907
235,2,skill10,QWEQQRWQQE,421,862
235,2,skill10,QWEQQRQWWW,387,860
235,2,skill10,QWEQQRQEWQ,394,859
235,2,skill10,QWQEQRQQWW,430,814
235,2,skill10,QWEQQRWQWQ,318,709
235,2,skill10,QWQWQRQWQE,332,644
235,2,skill10,QWEQQREQQE,278,630
235,2,skill10,WQQEQRQEQW,308,616
235,2,skill10,QWEWWRWQWQ,286,596
235,2,skill10,WQQEQRQWQE,298,585
235,2,skill10,WQQWERQQQW,290,554
235,2,skill10,QWEQWRQQQE,250,546
235,2,skill10,QWQEWRQQQW,286,542
235,2,skill10,QWEQQRWWQQ,246,538
235,2,skill10,WQQEQRQEQE,281,531
235,2,skill10,QWEQWRQWQW,241,508
235,2,skill10,QWQEQRQWEQ,226,502
235,2,skill10,QWEQWRQWQQ,228,501
235,2,skill10,QWEQWREQWE,234,495
235,2,skill10,QWEQWRQQWQ,210,486
235,2,skill10,QWEQQWRQQW,233,462
235,2,skill10,QWQEERQQQW,212,437
235,2,skill10,WQEQQRQWQR,220,437
235,2,skill10,WQEQQRQWEQ,200,426
235,2,skill10,QEQWQRQWQW,198,420
235,2,skill10,QWEEQRQQQE,183,414
235,2,skill10,QWEQQRWEQQ,198,400
235,2,skill10,QWEQQRQWWE,188,381
235,2,skill10,QWQWQRQWEQ,185,379
235,2,skill10,QWEQERQQQE,166,372
235,2,skill10,QWEQQRWQEQ,183,354
235,2,skill10,QWEQQRQEQR,183,351
235,2,skill10,QWQEQREQQW,157,340
235,2,skill10,QWWQERQQQW,170,336
235,2,skill10,WQEQQRQQWW,153,327
235,2,skill10,QWEWQRQQQE,154,320
235,2,skill10,QWEQRQQWQW,155,304
235,2,skill10,QWEQQRQWEW,139,302
235,2,skill10,WQQWQRQEQW,147,290
235,2,skill10,WQQWQRQWQW,130,289
235,2,skill10,WQEEQRQQQW,137,289
235,2,skill10,QWEQWRWQQQ,123,276
235,2,skill10,WQEQQREQQW,131,274
235,2,skill10,WEQQQRQWQW,119,267
235,2,skill10,WQEQWRQWQW,134,257
235,2,skill10,QWEQQRQQWR,151,256
235,2,skill15,QWEQQRQWQWRWWEE,167769,271868
235,2,skill15,QWQEQRQWQWRWWEE,42160,66594
235,2,skill15,WQEQQRQWQWRWWEE,15753,25664
235,2,skill15,QWEQQRQWQWREWWE,3802,6289
235,2,skill15,QWEQQRQWQWRWEWE,3788,6187
235,2,skill15,QWEQQRQEQEREEWW,3742,6008
235,2,skill15,WQQEQRQWQWRWWEE,3456,5483
235,2,skill15,QWEQQRQEQWRWWWE,3145,5202
235,2,skill15,QWEQQRQWQERWWWE,3094,5074
235,2,skill15,QWEQQRQWQWWRWEE,1904,3129
235,2,skill15,QEWQQRQWQWRWWEE,1774,2961
235,2,skill15,QWEQQRQWWQRWWEE,1239,2058
235,2,skill15,QWEQQRWQQWRWWEE,885,1472
235,2,skill15,QWQEQRQWQWREWWE,870,1365
235,2,skill15,QWQEQRQEQEREEWW,843,1351
235,2,skill15,QWQWERQQQWRWWEE,795,1305
235,2,skill15,QWQEQRQWQWRWEWE,796,1267
235,2,skill15,QWQEQRQWQERWWWE,646,1068
235,2,skill15,QWEQQRQWQRWWWEE,613,1035
235,2,skill15,QWQEQRQEQWRWWWE,649,1034
235,2,skill15,QWEQWRQQQWRWWEE,606,998
235,2,skill15,QWEQQRQWQEREEEW,583,974
235,2,skill15,QWEQQRQWQWRWWER,534,924
235,2,skill15,QWEQQRQQWWRWWEE,574,916
235,2,skill15,QWEQQRQWQWRWEEW,491,817
235,2,skill15,QWEQQRQWQWREEWW,433,768
235,2,skill15,QWEQQRQWQWERWWE,485,767
235,2,skill15,QWEQQRQWQWREWEW,481,756
235,2,skill15,WQEQQRQWQWRWEWE,441,747
235,2,skill15,QWEWQRQQQWRWWEE,435,726
235,2,skill15,QEWQQRQEQEREEWW,457,721
235,2,skill15,QWEEQRQQQWRWWWE,430,717
235,2,skill15,WQEQQRQWQWREWWE,419,684
235,2,skill15,QWQEQRQWQWWRWEE,427,681
235,2,skill15,QWQWQRQEQWRWWEE,411,674
235,2,skill15,QWEQQRQEQERWWWW,382,673
235,2,skill15,WQEQQRQEQEREEWW,380,657
235,2,skill15,QWEQQRQEQWREEEW,414,645
235,2,skill15,QWEQQRQWQEREWWW,388,633
235,2,skill15,WQEQQRQWQERWWWE,364,632
235,2,skill15,QWEQQRQWQERWEWW,380,618
235,2,skill15,QWEQQRQWQERWWEW,371,594
235,2,skill15,WQEQQRQEQWRWWWE,313,588
235,2,skill15,QWEQQRQWEQRWWWE,304,532
235,2,skill15,WQEWWRWQWQRQQEE,303,525
235,2,skill15,QWEQQRQEQERWEEW,304,519
235,2,skill15,QWEQQRQEQWREWWW,289,501
235,2,skill15,QWWEQRQQQWRWWEE,310,497
235,2,skill15,QWEQQRQWQWRWEEE,316,496
235,2,skill15,QWEQQRQEQEREWEW,303,492
235,2,skill15,QWEQQRQWQWWWREE,270,480
235,2,skill15,QWQWQREQQWRWWEE,271,464
235,2,skill15,QWEQQRQEQWRWWEW,272,460
235,2,skill15,QWEQQRQWQWREEEE,273,437
235,2,skill15,QWEQQRQWQWREWEE,281,429
235,2,skill15,QWQWQRQWQWRWEEE,247,427
235,2,skill15,QWEQQRQEQWRWEWW,243,426
235,2,skill15,QWEQERQQQWRWWWE,252,416
235,2,skill15,QWEQQREQQWRWWWE,234,406
235,2,skill15,WQEQQRQWQWWRWEE,228,374
235,2,skill15,QWQEQRQWWQRWWEE,207,354
235,2,skill15,QWEQQRQWQWREEWE,218,331
235,2,skill15,WQEQQRQWWQRWWEE,197,328
235,2,skill15,EQWQQRQWQWRWWEE,192,316
235,2,skill15,QWEQQRQWQERWWEE,181,308
235,2,skill15,QWEQQRQWQWREEEW,184,297
235,2,skill15,QWEQQERQQWRWWWE,174,294
235,2,skill15,QWEQQRQWQERWEEE,184,276
235,2,skill15,QWEQQRQWQERWEWE,162,272
235,2,skill15,QWQEQRWQQWRWWEE,165,269
235,2,skill15,QWQEQRQWQRWWWEE,164,268
235,2,skill15,WQEQQRWQQWRWWEE,159,267
235,2,skill15,QWEQQRQEQEREWWW,152,264
235,2,skill15,WQEWQRQQQWRWWEE,156,256
235,2,skill15,QWEQQRQWQEREEWW,149,254
235,2,skill15,QWQEQRQWQWRWWER,153,251
235,2,skill15,QWEQQRQWQEREEWE,156,251
147,4,skillOrder,QEW,972,2172
147,4,skillOrder,QWE,561,1209
147,4,skillOrder,EQW,76,177
147,4,skillOrder,EWQ,26,50
147,4,skillOrder,WQE,18,40
147,4,skillOrder,WEQ,4,14
147,4,skillLevel1,Q,1242,2805
147,4,skillLevel1,W,18,46
147,4,skillLevel1,E,421,940
147,4,skillLevel1,R,0,0
147,4,skillLevel2,Q,417,914
147,4,skillLevel2,W,165,396
147,4,skillLevel2,E,1099,2481
147,4,skillLevel2,R,0,0
147,4,skillLevel3,Q,142,361
147,4,skillLevel3,W,1374,3050
147,4,skillLevel3,E,165,380
147,4,skillLevel3,R,0,0
147,4,skillLevel4,Q,1417,3160
147,4,skillLevel4,W,151,356
147,4,skillLevel4,E,113,275
147,4,skillLevel4,R,0,0
147,4,skillLevel5,Q,1537,3425
147,4,skillLevel5,W,40,106
147,4,skillLevel5,E,102,250
147,4,skillLevel5,R,2,10
147,4,skillLevel6,Q,1,8
147,4,skillLevel6,W,1,3
147,4,skillLevel6,E,2,6
147,4,skillLevel6,R,1677,3774
147,4,skill6,QEWQQR,955,2126
147,4,skill6,EQWQQR,256,548
147,4,skill6,QWEQQR,131,290
147,4,skill10,QEWQQRQEQE,542,1199
147,4,skill10,QEWQQRQWQW,268,572
147,4,skill10,EQWQQRQEQE,140,301
147,4,skill15,QEWQQRQEQEREEWW,343,630
147,4,skill15,QEWQQRQWQWRWWEE,162,288
147,1,skillOrder,QEW,79,243
147,1,skillOrder,QWE,54,122
147,1,skillOrder,EQW,6,29
147,1,skillOrder,WQE,2,7
147,1,skillOrder,EWQ,4,7
147,1,skillLevel1,Q,94,320
147,1,skillLevel1,W,1,12
147,1,skillLevel1,E,56,142
147,1,skillLevel1,R,0,0
147,1,skillLevel2,Q,51,136
147,1,skillLevel2,W,17,71
147,1,skillLevel2,E,83,267
147,1,skillLevel2,R,0,0
147,1,skillLevel3,Q,32,83
147,1,skillLevel3,W,107,321
147,1,skillLevel3,E,12,70
147,1,skillLevel3,R,0,0
147,1,skillLevel4,Q,114,354
147,1,skillLevel4,W,27,75
147,1,skillLevel4,E,10,44
147,1,skillLevel4,R,0,1
147,1,skillLevel5,Q,138,414
147,1,skillLevel5,W,3,16
147,1,skillLevel5,E,10,44
147,1,skillLevel5,R,0,0
147,1,skillLevel6,Q,1,2
147,1,skillLevel6,W,0,0
147,1,skillLevel6,E,0,1
147,1,skillLevel6,R,150,471
147,5,skillOrder,QEW,41228,81232
147,5,skillOrder,QWE,24827,47415
147,5,skillOrder,EQW,1587,3315
147,5,skillOrder,EWQ,251,554
147,5,skillOrder,WQE,229,442
147,5,skillOrder,WEQ,67,154
147,5,skillLevel1,Q,52596,104022
147,5,skillLevel1,W,300,643
147,5,skillLevel1,E,15947,30775
147,5,skillLevel1,R,0,0
147,5,skillLevel2,Q,15749,30378
147,5,skillLevel2,W,5530,11075
147,5,skillLevel2,E,47564,93987
147,5,skillLevel2,R,0,0
147,5,skillLevel3,Q,4643,9069
147,5,skillLevel3,W,58812,115494
147,5,skillLevel3,E,5388,10877
147,5,skillLevel3,R,0,0
147,5,skillLevel4,Q,61837,121320
147,5,skillLevel4,W,4561,8935
147,5,skillLevel4,E,2438,5176
147,5,skillLevel4,R,7,9
147,5,skillLevel5,Q,65751,128927
147,5,skillLevel5,W,636,1397
147,5,skillLevel5,E,2396,5009
147,5,skillLevel5,R,60,107
147,5,skillLevel6,Q,62,124
147,5,skillLevel6,W,30,63
147,5,skillLevel6,E,109,204
147,5,skillLevel6,R,68642,135049
147,5,skill6,QEWQQR,42696,84150
147,5,skill6,EQWQQR,12354,23483
147,5,skill6,QWEQQR,4725,9395
147,5,skill6,QEQWQR,2886,5579
147,5,skill6,EQWEER,959,1990
147,5,skill6,EQQWQR,878,1640
147,5,skill6,QEWQER,539,1136
147,5,skill6,EQWEQR,417,908
147,5,skill6,EQWQER,357,704
147,5,skill6,QEWEQR,321,694
147,5,skill6,EWQQQR,310,610
147,5,skill6,WQEQQR,249,536
147,5,skill6,QEWWQR,235,492
147,5,skill6,QEWEER,204,422
147,5,skill6,QEWQWR,182,409
147,5,skill6,QWQEQR,128,265
147,5,skill10,QEWQQRQEQE,24239,47909
147,5,skill10,QEWQQRQWQW,12560,23965
147,5,skill10,EQWQQRQEQE,6678,12786
147,5,skill10,EQWQQRQWQW,3821,6969
147,5,skill10,QWEQQRQWQW,3058,5902
147,5,skill10,QEWQQRQEQW,2361,4678
147,5,skill10,QEWQQRQWQE,1556,3143
147,5,skill10,QEQWQRQEQE,1605,3116
147,5,skill10,QWEQQRQEQE,1021,2062
147,5,skill10,QEQWQRQWQW,916,1666
147,5,skill10,EQWQQRQEQW,695,1306
147,5,skill10,EQWEEREQEQ,522,1090
147,5,skill10,EQQWQRQEQE,512,955
147,5,skill10,EQWQQRQWQE,407,810
147,5,skill10,QEWQQRQEEQ,357,690
147,5,skill10,QWEQQRQEQW,254,543
147,5,skill10,QEWQQREQQE,243,486
147,5,skill10,EQQWQRQWQW,249,461
147,5,skill10,QWEQQRQWQE,201,409
147,5,skill10,QEWQERQQQE,165,344
147,5,skill10,QEQWQRQEQW,171,340
147,5,skill10,EWQQQRQWQW,151,273
147,5,skill10,EQWQQRQEEQ,144,258
147,5,skill10,QEWQQRQEWQ,123,253
147,5,skill15,QEWQQRQEQEREEWW,15230,26109
147,5,skill15,QEWQQRQWQWRWWEE,7756,12731
147,5,skill15,EQWQQRQEQEREEWW,4013,6815
147,5,skill15,EQWQQRQWQWRWWEE,2227,3561
147,5,skill15,QWEQQRQWQWRWWEE,1914,3146
147,5,skill15,QEQWQRQEQEREEWW,1009,1734
147,5,skill15,QEWQQRQEQWRWWWE,707,1153
147,5,skill15,QWEQQRQEQEREEWW,595,1012
147,5,skill15,QEQWQRQWQWRWWEE,574,889
147,5,skill15,QEWQQRQEQEREWEW,496,814
147,5,skill15,QEWQQRQEQERWEEW,404,700
147,5,skill15,QEWQQRQEQWREEEW,331,560
147,5,skill15,QEWQQRQWQEREEEW,317,554
147,5,skill15,QEWQQRQWQERWWWE,310,525
147,5,skill15,EQQWQRQEQEREEWW,302,508
147,5,skill15,EQWEEREQEQRQQWW,272,501
147,5,skill15,QEWQQRQWQWREWWE,231,405
147,5,skill15,QEWQQRQWQWRWEWE,248,387
147,5,skill15,QEWQQRQEQERWWWW,233,376
147,5,skill15,QEWQQRQEEQREEWW,197,340
147,5,skill15,EQWQQRQEQWRWWWE,202,310
147,3,skillOrder,QWE,58128,106340
147,3,skillOrder,QEW,45059,85141
147,3,skillOrder,EQW,1290,2806
147,3,skillOrder,WQE,296,574
147,3,skillOrder,EWQ,250,541
147,3,skillOrder,WEQ,81,201
147,3,skillLevel1,Q,87115,165112
147,3,skillLevel1,W,509,1059
147,3,skillLevel1,E,19887,37445
147,3,skillLevel1,R,0,0
147,3,skillLevel2,Q,19372,36371
147,3,skillLevel2,W,11701,22782
147,3,skillLevel2,E,76438,144463
147,3,skillLevel2,R,0,0
147,3,skillLevel3,Q,5643,10862
147,3,skillLevel3,W,90680,171055
147,3,skillLevel3,E,11188,21699
147,3,skillLevel3,R,0,0
147,3,skillLevel4,Q,100058,188683
147,3,skillLevel4,W,5177,9892
147,3,skillLevel4,E,2274,5036
147,3,skillLevel4,R,2,5
147,3,skillLevel5,Q,104568,197229
147,3,skillLevel5,W,788,1683
147,3,skillLevel5,E,2121,4632
147,3,skillLevel5,R,34,72
147,3,skillLevel6,Q,42,98
147,3,skillLevel6,W,36,76
147,3,skillLevel6,E,96,215
147,3,skillLevel6,R,107337,203227
147,3,skill6,QEWQQR,70817,133558
147,3,skill6,EQWQQR,16298,29975
147,3,skill6,QWEQQR,10296,19779
147,3,skill6,QEQWQR,3480,6567
147,3,skill6,EQWEER,746,1701
147,3,skill6,EQQWQR,741,1362
147,3,skill6,EWQQQR,685,1315
147,3,skill6,QEWQER,474,984
147,3,skill6,WQEQQR,405,823
147,3,skill6,EQWEQR,354,789
147,3,skill6,QEWEQR,343,707
147,3,skill6,EQWQER,337,660
147,3,skill6,QEWWQR,290,557
147,3,skill6,QEWQWR,256,507
147,3,skill6,QEWEER,192,415
147,3,skill6,QWQEQR,180,372
147,3,skill6,EWQEER,109,266
147,3,skill10,QEWQQRQWQW,35105,63967
147,3,skill10,QEWQQRQEQE,24859,47097
147,3,skill10,QWEQQRQWQW,7020,13019
147,3,skill10,EQWQQRQWQW,7221,12818
147,3,skill10,EQWQQRQEQE,6305,11691
147,3,skill10,QEWQQRQEQW,4502,8369
147,3,skill10,QEWQQRQWQE,2748,5199
147,3,skill10,QWEQQRQEQE,1678,3251
147,3,skill10,QEQWQRQEQE,1474,2804
147,3,skill10,QEQWQRQWQW,1469,2648
147,3,skill10,EQWQQRQEQW,1048,1848
147,3,skill10,QWEQQRQEQW,620,1208
147,3,skill10,EQWQQRQWQE,625,1175
147,3,skill10,EQWEEREQEQ,398,872
147,3,skill10,QWEQQRQWQE,434,827
147,3,skill10,EWQQQRQWQW,369,651
147,3,skill10,EQQWQRQEQE,337,644
147,3,skill10,QEWQQRQEEQ,340,640
147,3,skill10,QEWQQRQWWQ,263,499
147,3,skill10,EQQWQRQWQW,276,466
147,3,skill10,WQEQQRQWQW,245,464
147,3,skill10,QEWQQREQQE,244,464
147,3,skill10,QEQWQRQEQW,223,418
147,3,skill10,EWQQQRQEQE,177,375
147,3,skill10,QEWQQRQEWQ,205,371
147,3,skill10,QEWQQRWQQW,171,327
147,3,skill10,QEWQERQQQE,135,271
147,3,skill10,QEQWQRQWQE,136,270
147,3,skill10,QEWWQRQQQW,158,270
147,3,skill10,QEWEQRQQQE,132,253
147,3,skill15,QEWQQRQWQWRWWEE,17417,27616
147,3,skill15,QEWQQRQEQEREEWW,12098,20193
147,3,skill15,QWEQQRQWQWRWWEE,3434,5500
147,3,skill15,EQWQQRQWQWRWWEE,3339,5300
147,3,skill15,EQWQQRQEQEREEWW,3018,4992
147,3,skill15,QEWQQRQEQWRWWWE,1312,2092
147,3,skill15,QEQWQRQEQEREEWW,765,1249
147,3,skill15,QEQWQRQWQWRWWEE,776,1237
147,3,skill15,QWEQQRQEQEREEWW,720,1220
147,3,skill15,QEWQQRQWQERWWWE,584,920
147,3,skill15,QEWQQRQWQWREWWE,561,892
147,3,skill15,QEWQQRQWQWRWEWE,493,814
147,3,skill15,QEWQQRQEQEREWEW,462,767
147,3,skill15,QEWQQRQEQERWEEW,365,631
147,3,skill15,QEWQQRQEQWREEEW,336,572
147,3,skill15,QEWQQRQWQEREEEW,329,568
147,3,skill15,QEWQQRQEQERWWWW,355,552
147,3,skill15,EQWQQRQEQWRWWWE,286,450
147,3,skill15,QEWQQRQEQEREWWW,202,338
147,3,skill15,QWEQQRQEQWRWWWE,206,329
147,3,skill15,EQWEEREQEQRQQWW,173,313
147,3,skill15,EQQWQRQEQEREEWW,156,279
147,3,skill15,EWQQQRQWQWRWWEE,181,265
147,3,skill15,QEWQQRQEQWREWWW,147,257
147,2,skillOrder,QWE,217133,411873
147,2,skillOrder,QEW,186066,365533
147,2,skillOrder,EQW,45855,92790
147,2,skillOrder,WQE,42175,79042
147,2,skillOrder,WEQ,26830,51012
147,2,skillOrder,EWQ,22982,46120
147,2,skillLevel1,Q,283045,568535
147,2,skillLevel1,W,7818,16082
147,2,skillLevel1,E,287960,568465
147,2,skillLevel1,R,0,0
147,2,skillLevel2,Q,227725,447549
147,2,skillLevel2,W,110856,226717
147,2,skillLevel2,E,240242,478816
147,2,skillLevel2,R,0,0
147,2,skillLevel3,Q,75151,150997
147,2,skillLevel3,W,451152,892391
147,2,skillLevel3,E,52520,109693
147,2,skillLevel3,R,0,1
147,2,skillLevel4,Q,423593,836884
147,2,skillLevel4,W,72913,146010
147,2,skillLevel4,E,82275,170115
147,2,skillLevel4,R,42,73
147,2,skillLevel5,Q,427374,845020
147,2,skillLevel5,W,72022,144169
147,2,skillLevel5,E,79116,163259
147,2,skillLevel5,R,311,634
147,2,skillLevel6,Q,344,751
147,2,skillLevel6,W,402,865
147,2,skillLevel6,E,750,1611
147,2,skillLevel6,R,577327,1149855
147,2,skill6,QEWQQR,193219,382821
147,2,skill6,EQWQQR,137939,265998
147,2,skill6,EQWEER,33541,68564
147,2,skill6,QWEQQR,32765,67551
147,2,skill6,EWQQQR,19874,38962
147,2,skill6,EWQWWR,16622,32565
147,2,skill6,EQWEQR,13054,26657
147,2,skill6,EWQEER,12682,26232
147,2,skill6,EQWWWR,11560,22356
147,2,skill6,EQWQER,8758,17575
147,2,skill6,QEWWWR,8801,17379
147,2,skill6,QEWQER,7432,15371
147,2,skill6,QWEWWR,6319,13170
147,2,skill6,QEWQWR,5883,11754
147,2,skill6,QEWEER,4858,10193
147,2,skill6,QEWEQR,4439,9476
147,2,skill6,EQWQWR,4679,9329
147,2,skill6,QEQWQR,4027,8023
147,2,skill6,QEWWQR,3652,7387
147,2,skill6,EQWEWR,3492,7021
147,2,skill6,EWQEWR,3260,6814
147,2,skill6,EQWWQR,3343,6757
147,2,skill6,QWEQWR,2763,5941
147,2,skill6,EQQWQR,2801,5413
147,2,skill6,EWQEQR,2414,5098
147,2,skill6,EWQWER,2398,4976
147,2,skill6,EQWWER,2312,4801
147,2,skill6,EWQQWR,1983,3977
147,2,skill6,WEQWWR,1956,3870
147,2,skill6,WQEQQR,1823,3792
147,2,skill6,EWQWQR,1706,3649
147,2,skill6,QWEWQR,1692,3564
